"HolderAddress","Balance","PendingBalanceUpdate"
"0x4913ada0f84e4a957f4a030ba6d719a69af2c6ff","50,000","No"
"0x945406a6516ad4a5c391f9ed4f819f4f3ca93862","50,000","No"
"0xfd9c948b6959ecad0072e5cc44e8c1cdf441366c","50,000","No"
"0x6383542159c793e8ab2c2e4d116379a53472b626","50,000","No"
"0xabbf4acb5fb0ad8b3440c692b0859100141d765c","50,000","No"
"0x5bdd6ebdebd53ea894d5b9b6ab09810a9f9c64e3","50,000","No"
"0x7a84e648c23445021b43eff23e63aef5b3d791d4","50,000","No"
"0x60851cd28dd2a492c775d6e8769cadc53a1f16e1","50,000","No"
"0xb8a5726d9ec2cc8f20ab27a145e718db62755171","50,000","No"
"0xf02bb730c3b8658b144c5a32b0973ca80d25424d","50,000","No"
"0x788afae49f7670b9d8c65847b11f3b5fec64f6a6","50,000","No"
"0x717bbeafc38513ccec0c88d3345a49e1d9610c34","50,000","No"
"0xdab88777863b907a47a5752deb32cacd9c575ef3","50,000","No"
"0xd3de1642dc54dacb5dd432791310aa1cbae94fc0","50,000","No"
"0xbe8d8578b2f0ce45ef506c25602e3b46e3789e92","50,000","No"
"0x8ef8faf371046e5b4839671f94aca6f2d26288ab","50,000","No"
"0xe79e95eb0d655b592e0fa3b7a7a8193e5a8c4263","50,000","No"
"0xa8cd2b2d80fc9b825601242400e57731bf3d61a1","50,000","No"
"0xa4314e5ddc9f1b97a310df460e51d6d7b75805ea","50,000","No"
"0x724a14a3d7e85ca06f08fe3749b829973e227d0a","50,000","No"
"0xab3de6d0187bc33c7ea4377b65fc9cfba84b433e","50,000","No"
"0xff6e81b4a9150c1a7a9d4289f4701a8df9f790bc","50,000","No"
"0xcdea1aebeb942c25a360c40e1ff11a5d5595090e","50,000","No"
"0x40abf1d7956e4a0a1df5b4a1b2e7ad38f4722911","50,000","No"
"0x1a8104f7f5b0e52d314352a9c20c24d036fb4515","50,000","No"
"0xe968d28bac2b22af8135099a8663050827888657","50,000","No"
"0xa273512c9e11ed654655c319d8759fef853beff3","50,000","No"
"0x73e0e4e30f3f7bbed0ca18e39015ca7410fad3a5","50,000","No"
"0xdd9a8743ec23d51819c9f984774a6a55fb6a1103","50,000","No"
"0xb6b18318eab846ac3e6b1886cdf6ecc5525ff5e6","50,000","No"
"0x450e8ed60b411bdbc62c48cb8e16699a0954013b","50,000","No"
"0x1d50427275549f48289ecafbb8924c8e37b3e633","50,000","No"
"0xf196d96994c6b142f11a3caf1405a0135e4f5eb5","50,000","No"
"0x1dfdb2145cd1520258bfc48da370043f24941d85","50,000","No"
"0x0a1fc21de11546262657540690d56627f823e3d8","50,000","No"
"0x39160b3381b32bd9ee1b1ef93739b4d3d377acb2","50,000","No"
"0x1d37074a8991378bbb84f840a1893f000b5c2748","50,000","No"
"0x5d910d3b7bd3ebeddbb0a203caf3f904d7a70739","50,000","No"
"0x2c49cb93dd8f72f010458cf2460ac8fd573a4136","50,000","No"
"0x0d54ffe1e9e3fd9493526d78b947a44acc4d8441","50,000","No"
"0xf1897ecca6ddaedd8fb072e179cc50e86016214f","50,000","No"
"0x6dcf54eb8f752e63f142c38f6c697a5a2e245b54","50,000","No"
"0x13e15b1adecd7f4c785f20378b1c1abfd3b2e209","50,000","No"
"0x878bf313228059574e753c746ec98877fd4f5449","50,000","No"
"0x470e39b83a8517829cbbd74279aae0de7a4cb04e","50,000","No"
"0x8ed5db540de3b4ce84076acc02304da2bb5fa8f1","50,000","No"
"0x59abbfd895ff7784a031920b49c9594fec574657","50,000","No"
"0x08f93e1c1ac9b06e616149a2b628b265509db42a","50,000","No"
"0x47600d210bdd145ba762e117e66c92066bfe5a03","50,000","No"
"0x868023ed630797db01fdc6decf4752a8ad222299","50,000","No"
"0x7d05301887e1073bebc1be57cd326022a4d4dba6","50,000","No"
"0x0c37cf737340f56ee46fbbecdc3fc417359da108","50,000","No"
"0xaf061db899b7335e347cd4a85b09f92221a3647c","50,000","No"
"0x1b076041e515ec1a40c92412c8f2a0aec5217634","50,000","No"
"0xccc73e55c53d7d80273055b60e2f2f72f729522e","50,000","No"
"0x5ce7d777584edc1f632a3889bf31d0babe5450f5","50,000","No"
"0xe5d594d9c511d02608a1535ec7defc79d10cf08e","50,000","No"
"0x068b3841d39afd65163d47c2ad1c950b00b8d854","50,000","No"
"0x376a2c0daef1503c4cec004b6bc64dda37c431a3","50,000","No"
"0xef986553a618c853c0c29d99b24804184350d393","50,000","No"
"0x06eca957bea91d3c0f8a319d5924efa8fc49045e","50,000","No"
"0x3570d8a37e42eee255a7e2e37335ce480ade599f","50,000","No"
"0x8091f92da328a6df0000b8c4cc72d0aedaf91ccd","50,000","No"
"0xbedef7309e5eb0b22b9425ea17a4048afd7d9b8e","50,000","No"
"0xdfa71d7586d12cbe90ae6b63176c799e6f3857fd","50,000","No"
"0xc827f2af1a2654295e23026c0c913d4a79da6b89","50,000","No"
"0x621d2f2da7b509ff3542d75cf73c302c9523895a","50,000","No"
"0x4a7fa312816c450eb1322a417869353ccba09ff9","50,000","No"
"0x654fc585e642655ff51742b7cf2274419d816b1b","50,000","No"
"0xc79d070db321072793e2a5b1508ac50d3d354126","50,000","No"
"0x34876f7c9d38c8f2237423cde23e89b06d02a26e","50,000","No"
"0x680737d1ee0104a9c2f010ba413242009e79cdcf","50,000","No"
"0xc7f1c416f3afe347cce04ff453bcee8e3dcb5a79","50,000","No"
"0x447fe10c5d02ef5e1d10fe8bb14b255f52ebec68","50,000","No"
"0x7809ecd9457a49e057e4885a718788dfe5b8578f","50,000","No"
"0xd557493b913a8f1e54e14e6c52622a579ba36b7c","50,000","No"
"0x1218865930b2840cacd6e71fc09fed790b652161","50,000","No"
"0x96cec7da0ad1d868eb2eb6b2b81df31066e5437b","50,000","No"
"0x56e0748323cc1557d1001cefd9a08bbc11e07fff","50,000","No"
"0x7b96aa0318168af0ce31dab63831e38c35804a70","50,000","No"
"0x8decf0b0e6e86f1c872d3978d96ab48867da513b","50,000","No"
"0x2fd39961de4ff1c88a964eae28319a4776ebd36e","50,000","No"
"0x2367f8201311df830d2484fa4b390339389d8b39","50,000","No"
"0x63a5f76d28c9037f56d5b96042000e9119ab8475","50,000","No"
"0xcd9c4265ec8dc79540cc71c4f76a9a24b68bd575","50,000","No"
"0xc938ba1201075d5ad4b487ddd8297f49cb67341e","50,000","No"
"0xd410ac636537f2fd9240ae1715bd296a08066b8c","50,000","No"
"0x40bcbc77d08b3dbddf8034832fd55386c4ef02f5","50,000","No"
"0x56d0dd4ffc7c86a4f2386d13403e5ae795f0ea0d","50,000","No"
"0x016c18c01a68eedd5e18d0162b88c3b19a47c871","50,000","No"
"0x3e9b36e857b4a9914f073817b2c814eb064d05f8","50,000","No"
"0x40473e5cab0eda4f35914cb721b59eedba710fc3","50,000","No"
"0x24aea31dd03dda163e18c376774ffd468754d239","50,000","No"
"0xcad22f9e3615395b6998382375ff26878f0b2a09","50,000","No"
"0x9db885f0ac3c8b0bec4d32baba3e0a1a8f3f89ed","50,000","No"
"0x5780d066b61d7c89510d16be7b96a2d599ad6121","50,000","No"
"0xf0390a0496824299724d87bc12020e27bc4edeb0","50,000","No"
"0x60de769de5009908e6089b5d0df6f962db5d5293","50,000","No"
"0x0eb4b4414981905956168c4073997fce181611e7","50,000","No"
"0x21623a28c4b2384a1ed754effa5bdb9bf8ebc0cd","50,000","No"
"0x55b927646ac3a7cec225d65e304f439693026df2","50,000","No"
"0x7b0a38de01741e717b5ce38af695ed74161b0a19","50,000","No"
"0x2cb5de9ae7c747653a6947770d9df1c4104a8334","50,000","No"
"0x7b648c6dcea2e76f70cedf82a26c6390a315d50d","50,000","No"
"0xff7b65cdff127b3eabb3b00e119f7dc3f00ccf74","50,000","No"
"0xde4aed6c87d48652eab889750fa50f1ad5d73d9d","50,000","No"
"0x4ad2766dc8a9d9332290d6ff06bd8ca53f56c752","50,000","No"
"0xfae6627d789e534758f28c2f7368edc58062c839","50,000","No"
"0x46032d3062eb718518932f9c3a6589f4f5bcb9c9","50,000","No"
"0x2a321f19135587105b57405a5f9fe5fc41855df2","50,000","No"
"0x81d9eaeac94ff41cc6d18dcab0015337fca458c4","50,000","No"
"0xf39cb7eb0697fe2557d851fc19d0c11ae5b8ca1e","50,000","No"
"0x08dff0705c4271a4baabeca17b7579a79fd5e202","50,000","No"
"0x75a6a228f9ab9c01befabe7f5d87d8d42338b9a8","50,000","No"
"0x1c9ac6e505a77dae60df31d39ba268e08feaa1a0","50,000","No"
"0xe978837d10b856d4ba19ed22feed06c940b33f88","50,000","No"
"0x0d0198c9f9719951a6e1f7f7a4036909af7ca31a","50,000","No"
"0x48bc9f838550656618b86054ecbc30fcd54c006d","50,000","No"
"0xf0ba8645503ed3ca1d48b8430944ef765826afa0","50,000","No"
"0x827eca2dbf2d82e2ce7e25b9f04dfb8d1602902d","50,000","No"
"0x02fd9c739ee02b549699d4d7ad90abc05ea6a505","50,000","No"
"0x5c1e15e3e6ede0d6b131435c226751e4f22cb1c4","50,000","No"
"0xce6995fcc814953ad1d5f5dff85f4e4c8c5c15f6","50,000","No"
"0x8c1838177f239a97edcd02f26a7e5a7056855557","50,000","No"
"0xb9b07fcbb4aa4f973ad3b40c3db506bffe94bfc7","50,000","No"
"0x115b2302e984c0072ff6271a1c1c2afb842f4c9f","50,000","No"
"0x4918b78aef830b7af9d55aea66fbe96a047d51a7","50,000","No"
"0xb1bb9708c2b2bcc3af92c16504260debd45228a4","50,000","No"
"0x48a63ebfb3032fb47dd916e33cd1dbf4d07ac9ee","50,000","No"
"0xddbf7bcab9ac9121e453ff668b04cbc84ba58b79","50,000","No"
"0x3c5a67a76446f2c6bbca31f2bbef83861d0ee9be","50,000","No"
"0xc34bf9d7eb6a9987c2e8fd1e6dd89b723d411621","50,000","No"
"0xd0509161346ff914c511e849e53560bf03dc927a","50,000","No"
"0xe0d002f0c8357d89f71628c2a47a79904802ff68","50,000","No"
"0x2ed0478d9fac88ca617cb758eb70eb46a3835026","50,000","No"
"0x182f5057e977b66b3dadb0040cb79dc82a2f538c","50,000","No"
"0x8a9cbefd9940111437b06768090c0dc4c6c60b7b","50,000","No"
"0xfff91d0c3e79564dcfb0a2a9ba41cce587b3a853","50,000","No"
"0x814384306f1c93e8e335b3ac3989819b9a61fffd","50,000","No"
"0x8535e35bed24edc8cf551dcb50011e8a150a7588","50,000","No"
"0x5c4b79db2834910905adcadfe9b6e858f3f8fa6b","50,000","No"
"0xd1000d6409eebfafdab36d97237a41511fa903b4","50,000","No"
"0x7a0361d2d8a93fa17bec1ba61643ad8ad13aef83","50,000","No"
"0x92691b4078fcba13ae640ec1ca6436e6fa330738","50,000","No"
"0x5b201ccdf32637762164d8b5be292d7cf6637a2d","50,000","No"
"0xaf74d1c2d273bf51e6fe1d06d8a692b651772abe","50,000","No"
"0x2791d3a66983840624cb741e7daf9097e5268b10","50,000","No"
"0x4dd3f52b9d9f2c2406422159d5808e5fefd462c1","50,000","No"
"0xb39e150c0000d902e5aa8e7cfc2c36485a0292d3","50,000","No"
"0x2cd77f6f9ac99bf68b8b30deb8785ba1813006d8","50,000","No"
"0xd4306eaf5c7aef1c093601783bdd25f1ff465eb7","50,000","No"
"0x4f6d54ac423f4e5a315bc9aa5ea1ff8e42ff1879","50,000","No"
"0xa7b2813eedaed3fec333b477a9b6b1c78f92f1d2","50,000","No"
"0x5f7e181e4afd1d152b1f96455023660f8faf24d8","50,000","No"
"0xdd506d0cdac3d744cfd39291f7e6ec94d71edcf1","50,000","No"
"0x34556b720ce3e463ef361f248a2bf3751f4cfa85","50,000","No"
"0x3d6b2d9ee61bffda275231e2dad6c99e649e6ce3","50,000","No"
"0x90fd41b7b1e3bed10cfc09265305fa518732f839","50,000","No"
"0x05997ecae329b2b296c46923d30486000969f0af","50,000","No"
"0xe4d980cd0d936f3bcf70ada119e718e44bde0a76","50,000","No"
"0xc00a9b4b0130866b0a392eaac9a7c985476bf9c0","50,000","No"
"0x774f2a61243acae267239353876289347196d928","50,000","No"
"0x99db0e92213a4835663b12b7f882626e632146e9","50,000","No"
"0xbd18b70c1caae842ea8f881d41622f90c422eec8","50,000","No"
"0x378d7bd0812b20363d2bce920b05d370a357bb58","50,000","No"
"0xd11d36539dd1cd2a97496fc9777951caeb4f874a","50,000","No"
"0xe0f25ba84db834858d1e82836781d7af2b8d73f7","50,000","No"
"0xedefd795aa45a90ec1caa50a507729c7d74ab32d","50,000","No"
"0x6d042a65b5b22a087a402182fd4b7ce42907bd4d","50,000","No"
"0x1d2b6c88fc695a5d2bed02808646aa7908bed8e8","50,000","No"
"0xf2d95d8c7737324f6ee7b190a03d03569d72f79a","50,000","No"
"0x0119b73c468ee7ff7db71ac69e57ead6df3667af","50,000","No"
"0x6b87f5f6740d70ea686d78cf44d322cadf875d9f","50,000","No"
"0x322094192268a19f5c963383f9dbbb168c02c469","50,000","No"
"0xedc5ab23cb4f700d41e13fc583dc819597cd0eb4","50,000","No"
"0x46a264bdb26095bcace5a9c21e00e0da8e0a6d79","50,000","No"
"0xa44cc404b4afa73b50242719e829babc613bf184","50,000","No"
"0xdca9c199e2cd3e6c3e2c0d203934732f2288d1ef","50,000","No"
"0x9577ccbf363d84a34e72abe0b5716404e6e0d210","50,000","No"
"0x90349e57477744354fa36cdfbe90a13a9d9fbc38","50,000","No"
"0x7271a8e18a038be3e6135f885d9c7780f0fe167a","50,000","No"
"0x0e6bc5cc19900d802b9ea22010b97d786918b177","50,000","No"
"0x6eeb7d0da72215a56b4a77381a4aff2b983ac289","50,000","No"
"0x421e864b3d4080dae0aba8c65eb53f2d80ff3843","50,000","No"
"0x3c9c3757758a63f33bc6f7674baa732dc15bc8c4","50,000","No"
"0x037a5f9a747be6d36e3bfb9c4aa2ccc0787a24c4","50,000","No"
"0x050d3651d536c70dcfdc0a728ce464b166caadb1","50,000","No"
"0xf7c8cdc8b81c45046a1cd59a7081db805585582b","50,000","No"
"0x4e1d8f75bfc698af34276fcf4a7bdd917c53803c","50,000","No"
"0x87ad919612549a6e2071f33d5685002ac6843b3c","50,000","No"
"0xe1191faa9ac077382dc7232aff72abfe758533df","50,000","No"
"0xec7d738588dbdddae3f5beb4a894e9bba3dd218e","50,000","No"
"0xb7409e9b878a1c88c3f4919b4b47400d6d132aae","50,000","No"
"0x19396efe2a55dc1bb171f1a39fda482eb3f9bebf","50,000","No"
"0xa9c60e20fa1d1e22fea92683777ab541705d4793","50,000","No"
"0x962aea8398ad3c7a20753beef23c74a5120285a9","50,000","No"
"0x3154db19ef77605ca552af1691f5959bfc238946","50,000","No"
"0xa933b6ebfdfe3fd429d7ec3886a8c76046c9feee","50,000","No"
"0xfaccee391cbddf37d1737af4dbf6b830ecfc6031","50,000","No"
"0xc2e1ba918e7b0ff3f89c37992702b1bf7ce30546","50,000","No"
"0x62dca3d13b4906c51b89d4aae3b1606430ad0294","50,000","No"
"0x4f9a99ea74e82fc6653833870b3fd62f30d6995b","50,000","No"
"0x56ac8db1db06c9ce421c03510e23a9cdb7998cf1","50,000","No"
"0x7647d7de45353616aa7797cb4271d435c484dd95","50,000","No"
"0x3db5914a3c1371a904d3736d316b6a605e3a281f","50,000","No"
"0x94a9285957caa6908afcd3118c68db931fdedbfa","50,000","No"
"0x7b27fe69c11c8b7b99acdcd900e7bd0547c4e90e","50,000","No"
"0xaa17a656b38aefebd1fb899ced72fd91cf75d66e","50,000","No"
"0x09946d0770766731b8389c124084de13267049b8","50,000","No"
"0xcc1406d214240f977e154370f162cd818fa9c7bb","50,000","No"
"0x87bac9036c7541d344b6851c56f38b845fdcc1e7","50,000","No"
"0xc32af8c2495c42596f83fd9785895203dcc7dcee","50,000","No"
"0x84d417895d1521a029045164341eced205247a1f","50,000","No"
"0x90b31f42e4f564ad4db316fb146776dd6769d439","50,000","No"
"0xf352f8a598690873e3a369656f5c17cc900de8b6","50,000","No"
"0x73ab6d2da97c9a7560a4ae23a9146edfa8b34550","50,000","No"
"0x00d65a3f653bbe38c2e1a3c82d7d01af15e8fd03","50,000","No"
"0x5ac0454ece2946e9e363edec1b67a48992d4e248","50,000","No"
"0xcee1f8b115f2559b4228918cdb7f89135702495a","50,000","No"
"0x8ea55a3eefd24d056c17b35c32a8c19d14da888a","50,000","No"
"0xea322da024a2df1391dd108161f809407ec25c9c","50,000","No"
"0xc7aad97d9d3eb0e4d93c1e11e12200972e31702a","50,000","No"
"0xda21b53d89eabe1895a4cf1eb84f914146ec6e40","50,000","No"
"0x616aec79964e47923496102f3c1dac2957e86d6f","50,000","No"
"0xd297b259ca843ff5167b51e030d590ff70d56e64","50,000","No"
"0xe142658fd52501ee95aa32f085d5477b7ee5d659","50,000","No"
"0x49d4b80791be05071277baa2f79a5fec3b90f3c2","50,000","No"
"0x3c20e4af4945c6926a1bff2091dbd25f222e9080","50,000","No"
"0xa0339db8dbc5bb517fd5c19a9634d6a1e6fb4087","50,000","No"
"0xe07a008488ee3745c9d97a9e72fd675897b059af","50,000","No"
"0x9669665e6344843e6f0adabd9e6a4da58ae6ba7d","50,000","No"
"0xb6b3e63863e509029ead0aecd5b57c64c43d3159","50,000","No"
"0x07b444b96e641e4dc9f8806e27e7702967855cb0","50,000","No"
"0x64f59fb87b447fddb9309394a1e00d497ce67bd2","50,000","No"
"0xd0767d48c622b0ec71ee7d3a62e916f58c626c64","50,000","No"
"0x50f32b01ff6b2ddbd873d96fcc0f4c71e956e4e7","50,000","No"
"0x87fb3e079977c990ce5965da8abef68088cb636c","50,000","No"
"0xe105aaae7bc77e950d55a03b81ff0464b66ddc52","50,000","No"
"0x962ac93d2396670a1c125700fb33f553a4eb088f","50,000","No"
"0x249d9dd304e21065b71692c4c194b8a4518b2c5a","50,000","No"
"0xc66b7839decf2f7dd09c711002e32cfbf1b5043f","50,000","No"
"0x2fce128ccf81183da7f3403d7599419dae6ec2c6","50,000","No"
"0xf15b2a6cca9c34f345d00e534b1920cf6497ce32","50,000","No"
"0x79000e4be22e041b9a82ddd444b446040d5f3964","50,000","No"
"0xd39dc9b8a34c0b8dc9eb1f71ab79f7e9daf0582d","50,000","No"
"0xb6e20cce642ce27f183f35a6f5e9e02255dd0a6a","50,000","No"
"0x09835451c788e1a147a39bfd848be9b3dbdae973","50,000","No"
"0xd42939a668d03e087f8d0090145538dbf7eef018","50,000","No"
"0xaf333f56262dda5851c6586f6575627bd3ea56ac","50,000","No"
"0xe7f71df62029e0b3c661da2c86f2c1cd8f98d78e","50,000","No"
"0x8279610c592039655816ada6b86726f616a64489","50,000","No"
"0xe099cc24a96fe9f39ece172a117579d1b1a8e884","50,000","No"
"0x2b33137a66182ae8c05567e0f29ee83767c02716","50,000","No"
"0x82740cb007d21baa0034a01dc2ef529a2fa0db57","50,000","No"
"0xf35639c0e0c15e77e99331ee091305235ec5fc4c","50,000","No"
"0x3559c3699b96a37a7fb2c98c58e51b4fbb5e96df","50,000","No"
"0x3ed8f992b7dbb9ab027d6c1bbf24dccf87bea608","50,000","No"
"0x00c97cd6fdf5aedd1f397fb7d0b9510d91660b00","50,000","No"
"0xcd9421d580b71cd2beae71240cb09ea146abe0a1","50,000","No"
"0x41e246c3fbc7b75746f73754d7e0359d0689c089","50,000","No"
"0x71e0a70afe0dcca689fd1da54ff3aab8b90aa94d","50,000","No"
"0x202a9cc0786977cb6cae0b1738d829d0fb98050f","50,000","No"
"0x0d137a29837917463bbf1d89e8766b80c6292a91","50,000","No"
"0x33202901c8e060bc4a1649edca701758e6a1c6db","50,000","No"
"0x5f2835723049a5199197889263506707fe194edf","50,000","No"
"0xc265b3a305ba81f6a85d228174d71404e69dfae3","50,000","No"
"0xa9951bb89431af33d302b3dd4e9f470f34d6e4d2","50,000","No"
"0x0003f87d4be6e35989e2c8244c3f2f65967a5f66","50,000","No"
"0xf3ce1af61f9d716fb173d9ce604d0469cb7a423a","50,000","No"
"0xeff67bf36537ce389a7df7cbc51f6a8ca571eb22","50,000","No"
"0x01f755d7daa118f5e38aef20e5731c20a6c20026","50,000","No"
"0xa2b70f9333c46f46597dbdff3eaed750b21a1b7c","50,000","No"
"0x7cdd8f357784784f085eca71edfa7d4c18fec4ec","50,000","No"
"0xc313d11e739a8c048ca90343b6017a565b33cc51","50,000","No"
"0x23ed65702abdb32524f586e42ad13109d9cba5e2","50,000","No"
"0x89e0c8ea43342437c799d715c2c597bc703d2001","50,000","No"
"0xecd964815c2c580410183c4b75d3719055a63033","50,000","No"
"0xcdd2458740edc26b0a22253f6641eaa740942c15","50,000","No"
"0xea0c602fe6f6931aecdc614426488c91fb3559eb","50,000","No"
"0x8327ed4cf576c9fdc88aed5c54520bde7ff8ec3c","50,000","No"
"0x4c5763333af2eacebfbf77c94bcd106f64203aa0","50,000","No"
"0x491b516a372fc78c6fc7320ca665cc8202a0d373","50,000","No"
"0x72ec6d97a4b190c3aed3a3e03ec626624db3c0a6","50,000","No"
"0xbeec4a0a05d0469acb17f77937ea6791950edfee","50,000","No"
"0x01acb0303ed7644fec65d42b3d2f78fd6d2b6210","50,000","No"
"0x310205d29cbec64e760c0d7155fc318fd491190d","50,000","No"
"0x64423e845ad24a0eb456901fee89e1be5a472e19","50,000","No"
"0xa246c7629b02d5a1a19a668cf09a24d2ffc7adf1","50,000","No"
"0xc95bf56efb7d8a9b0c86e5c973c6cf3c74a3541b","50,000","No"
"0x373a6f859dc29ad71845536c992721cc81f74e14","50,000","No"
"0xaa2de1233d2bc15f2b0c521abfa110ac3f54e332","50,000","No"
"0xdd809793a4d28436988becaeb715866059124272","50,000","No"
"0xf40d82a7ec1800d0cd7b107ab37bcaf3484054f5","50,000","No"
"0x112e2f5039c4987be0dec30efb2d89cf2c0868ea","50,000","No"
"0x2d107fbb8f10b8033a4f02b41763947067cc338f","50,000","No"
"0xfd158cc1ad8263a4a33f53f8606dfe3cb4e5f12e","50,000","No"
"0x8d1c6c8fe4aefcb29163e1e8d08f25c4e08cb611","50,000","No"
"0xd5d7ce3b456b10aea850ae2c27e9b90f7a82c76f","50,000","No"
"0x94033f52f634ad9201e628d365bf71740626901f","50,000","No"
"0x7fcccbe459d821553268c533cdcbf4a2a4f7885f","50,000","No"
"0x0c1068ba43df4162a0e64e33ca5bc5b36009829e","50,000","No"
"0x251f0e17916552c562e57947f1daaa7b6c9effb9","50,000","No"
"0xc9b9b64e65b6c6a97b0d2d486e9b92fb7d055c8e","50,000","No"
"0xfcfd65b932a32d419f5d4670007331a3df54732e","50,000","No"
"0x9ea02c31075899a4114396f0bd0735359e02d450","50,000","No"
"0xdeef2d84d638d010c863332e6ed0104845be011a","50,000","No"
"0x42f29e927cad55f9931e2c03253f4ae827136f32","50,000","No"
"0x162ddefb99e76ccb65d8607ae40360be2c8e98a5","50,000","No"
"0xf213cee2c356e9666c1fa2f33a6bd2afd406a993","50,000","No"
"0xfc021b90234e8fcd2feacf006eb945a0dd355752","50,000","No"
"0x3a7277b42127813a2e78e37d1230168e638e20fc","50,000","No"
"0x8c516d25889305d9ccdc48cf383af4b427316897","50,000","No"
"0x39661b1e13e934ee7438a2118fdc61fd30731187","50,000","No"
"0x9f24005e79a92b134fc4b5e2e9472988911e2009","50,000","No"
"0xc4437f533a6b49d6315c5aeec07a8bed4f795e59","50,000","No"
"0x50809df0e884f0e6601a44d845ff454a979fa1f5","50,000","No"
"0xfaf51a4080c3571bdcfe1f75b52d360d746c63c2","50,000","No"
"0xb6a55bd219a26fc58909339a3b4268450d1217d6","50,000","No"
"0x8556ee7ea35fcae0bc7d302911d0f6c57bd70ec8","50,000","No"
"0x3d2234e106aefd1fffb48e5eb2d77bd82013108e","50,000","No"
"0xeeb6489c47b544d57064b9feeece0c68644e961a","50,000","No"
"0xe9e5ddf4f56e42e4b2e7c8961c5a73beb0df9c71","50,000","No"
"0x1a6150b176896c183dc7ec9326ddb83aa6147eb2","50,000","No"
"0xe7cce92c9cc80f794ff1f85f3898ed46269f3f3d","50,000","No"
"0xf02af9ab1441be90cf098c03222d4bb547724abc","50,000","No"
"0xe1ab5309fd541c640395b021337deeb5eb4a6808","50,000","No"
"0xbfbdcbc1cbf3bdfa665e75c899e8b5d219e24af3","50,000","No"
"0xc62cbe2063caf097ea49ca05fde2a182246d88c1","50,000","No"
"0xbe83213ae713b2e184e8207f4e67326df4890179","50,000","No"
"0x1972f59a7562ee702d8057c4bd6ae35ab03f3e6d","50,000","No"
"0xec18a0d6523f8a3caed2828ce4f151a34448e560","50,000","No"
"0x008268260612246bb92550c41f73c2bcb2658138","50,000","No"
"0x5be8db18d19a451d939e001ee4c6803acf47b2de","50,000","No"
"0x92e1479d825a4c05b042e34c986d6147936a99b2","50,000","No"
"0x08b705b71c88fd4e2ef3787e52a580ae5aaa87c0","50,000","No"
"0x26febacf63b32d8a9faee723b63b2f0d06193166","50,000","No"
"0x0f3e2dca19907a0cae8dcfca74d8356cf5ec7ef9","50,000","No"
"0x623f333b611cc92b1c481868b5669900b176337f","50,000","No"
"0xf520bf2f049ed9a5d9a0852745cd960e2e43b355","50,000","No"
"0x0a4baa5988de2f0592bb6d2bd1b611b5161a00c0","50,000","No"
"0x00bd6f5f8aef0c79ebbef3abc35a1d5aa0b9c250","50,000","No"
"0x12b141665da4a5f617c759ad996ef91ad806a9c0","50,000","No"
"0x5de0932e3a064d31ab25a73534c9e1867d06c8a4","50,000","No"
"0xf32a0eec5fe94d2240acd01645c00919410f8102","50,000","No"
"0x6a4961845b127cdb009136e0ced5e2b1f2ea2925","50,000","No"
"0x0815f3dab201967559a5fdd606248cbbdddf3a68","50,000","No"
"0xc63835187176fce734fd9e5212975dab94cc24e6","50,000","No"
"0xae1adb7b4094d7013ea3bb343fbc122567b8c3d3","50,000","No"
"0xc94f74c81052aed2291134d29439ea7aba2db91f","50,000","No"
"0x9862726ec674a2d3080f98b9cc61a319195e7364","50,000","No"
"0x7f5c2d354f0119c1efb63f169215fcc0f7224b0e","50,000","No"
"0xf0498139b9bdce3028125ddf9b7e635a3f5cb7b2","50,000","No"
"0xced588db595acf95e2ff8fc000ad0c8d1039b2b0","50,000","No"
"0x4a597558bf33e91c81ab1ccf56c160e9afd30fc5","50,000","No"
"0xa5c68927220d2c979ea78a2a8c6a4218e32e9748","50,000","No"
"0xb7db189f31e77a7272f1308488346cbe202e0d11","50,000","No"
"0x6a1477650ce7b8d644e22f21ae1a4120ee695bd3","50,000","No"
"0x2e082e6585fc9e74b90c50e711d9f8dada4738e8","50,000","No"
"0x6bfb05be5b810c0e083f6e5e6f70a8be10fd9213","50,000","No"
"0xbc4f78c9d96fc31574174cd278af46f7c68e9138","50,000","No"
"0x129ae6f324c7cd8884d0ddaf8749e3de4e70a505","50,000","No"
"0x65d25a0112a0bde73f8a6f396c2b054d2ddc2055","50,000","No"
"0xc2db6830c56e7b00f2d1970762f5c2d8b7812d0e","50,000","No"
"0x77d4135cca5fd5c718f08232a70edbb476cff1f0","50,000","No"
"0x0e417a21eedf2d16dc0747b104b2421dbacaf024","50,000","No"
"0x95f6e19693d91da326bba88700232aad24eae0a6","50,000","No"
"0x8b9c595142eff03f813a7269ebeaec13612a6113","50,000","No"
"0xc5cc57feed696bdf81455a4474df9c5cd8988c43","50,000","No"
"0x3d5c1b48d84fc50359d88ef65217762e66779b9f","50,000","No"
"0xe65e58c63eb0030ce9beea2dd91e1a56f97ee1aa","50,000","No"
"0x2a86d6268085a47b85a9258308247b9c10c2db8b","50,000","No"
"0xc7295040d9ae1ac96897110c1355937307817d5e","50,000","No"
"0x12d5b71190b426eca637e25640f840fabf652fbd","50,000","No"
"0x39831c31a38d0a198407bf321bc0b29f51ef0b52","50,000","No"
"0x96829cac1f41c81d6fadfbfe3f72a7510692b221","50,000","No"
"0xbca0e08eace154ae2703a4a50cec960dd1c451ae","50,000","No"
